category,location_type,location,context,outcome_status,persistent_id,id,location_subtype,month
violent-crime,Force,"{'latitude': '53.806157', 'street': {'id': 2121725, 'name': 'On or near Cromer Road'}, 'longitude': '-1.557205'}",,"{'category': 'Under investigation', 'date': '2026-05'}",d25d674d755729e875164ec0822062f8eb31a601d01b0e2d882b8f7197e38fc7,135237823,,2026-05
violent-crime,Force,"{'latitude': '53.810889', 'street': {'id': 2121165, 'name': 'On or near Royal Park Terrace'}, 'longitude': '-1.565690'}",,"{'category': 'Under investigation', 'date': '2026-05'}",f4dec1710af1ee64e24b83358486f74ca596602acd253cbdda9f2e72ac0ee349,135237855,,2026-05
violent-crime,Force,"{'latitude': '53.802731', 'street': {'id': 2122462, 'name': 'On or near Portland Crescent'}, 'longitude': '-1.547220'}",,"{'category': 'Under investigation', 'date': '2026-05'}",8a93a55fed673e2e057d2b2f4f5834415e57205fc984370343707ff1687fbb2f,135238053,,2026-05
violent-crime,Force,"{'latitude': '53.802282', 'street': {'id': 2122448, 'name': 'On or near Theatre/concert Hall'}, 'longitude': '-1.547268'}",,"{'category': 'Under investigation', 'date': '2026-05'}",ceed38446df111493422cbc393f994e0212031a3db15b53ed662de83dac94de2,135238055,,2026-05
violent-crime,Force,"{'latitude': '53.795337', 'street': {'id': 2122494, 'name': 'On or near Mill Hill'}, 'longitude': '-1.545615'}",,"{'category': 'Under investigation', 'date': '2026-05'}",7d299f06a469d4c8165fbe1cc8d9eefce8431f2389a37762b6cd0100555a364c,135238400,,2026-05
violent-crime,Force,"{'latitude': '53.796033', 'street': {'id': 2122740, 'name': 'On or near Duncan Street'}, 'longitude': '-1.541964'}",,"{'category': 'Awaiting court outcome', 'date': '2026-05'}",8f17ffff3ed52e7bd8249252ab171b44bb18e5bef2c0fc4b51d1806b20999596,135238778,,2026-05
violent-crime,Force,"{'latitude': '53.796964', 'street': {'id': 2122208, 'name': 'On or near King Street'}, 'longitude': '-1.550334'}",,"{'category': 'Under investigation', 'date': '2026-05'}",de85c4607d6aa72f6a0fb7dfc12fd72b8e9768c9afd498c98d2d179175c98bb8,135239062,,2026-05
violent-crime,Force,"{'latitude': '53.798090', 'street': {'id': 2123365, 'name': 'On or near Theatre/concert Hall'}, 'longitude': '-1.534411'}",,"{'category': 'Unable to prosecute suspect', 'date': '2026-05'}",93cf420035b5692d8d53b81b5f3d4dcb9ff60651db4688d67bf0d4aac6afc469,135239229,,2026-05
violent-crime,Force,"{'latitude': '53.797144', 'street': {'id': 2123224, 'name': 'On or near Leeds Coach Station'}, 'longitude': '-1.536183'}",,"{'category': 'Under investigation', 'date': '2026-05'}",1ea138029fd28e0d7678d69ec89245b9b696fe2a47cc9ba1fbc59b435ae3e86f,135239329,,2026-05
violent-crime,Force,"{'latitude': '53.801058', 'street': {'id': 2123515, 'name': 'On or near Mabgate Green'}, 'longitude': '-1.532678'}",,"{'category': 'Under investigation', 'date': '2026-05'}",d4fd051651d737b284992eab02273e89373127bb652790ca0de4d3838f8ef682,135239661,,2026-05
violent-crime,Force,"{'latitude': '53.799069', 'street': {'id': 2122175, 'name': 'On or near Park Square East'}, 'longitude': '-1.550903'}",,"{'category': 'Under investigation', 'date': '2026-05'}",5c3926519684b9e65da514e10e1823714cb2139c036278dcd40f5827d7da3a70,135239840,,2026-05
violent-crime,Force,"{'latitude': '53.795153', 'street': {'id': 2122806, 'name': 'On or near Nightclub'}, 'longitude': '-1.542125'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",52c18250a2cfd6ecdc39b2316bd52bf0bf72a71f4399d51b9261bd25452faed5,135239860,,2026-05
violent-crime,Force,"{'latitude': '53.795337', 'street': {'id': 2122494, 'name': 'On or near Mill Hill'}, 'longitude': '-1.545615'}",,"{'category': 'Unable to prosecute suspect', 'date': '2026-05'}",7b9342526ea057128f4c13a44418f1dd066faed7eb16346342b60904dab6a75a,135239862,,2026-05
violent-crime,Force,"{'latitude': '53.797550', 'street': {'id': 2123210, 'name': 'On or near Bus/coach Station'}, 'longitude': '-1.536202'}",,"{'category': 'Under investigation', 'date': '2026-05'}",5b0312bb68eac20d846f1c4184555dccfef0e2a6bf7439ec83b24f515a8526a5,135240042,,2026-05
violent-crime,Force,"{'latitude': '53.801445', 'street': {'id': 2122062, 'name': 'On or near Hospital'}, 'longitude': '-1.551744'}",,"{'category': 'Under investigation', 'date': '2026-05'}",1218ea55d4866489de777fe5be4bec44b93e2f75851f20d132c16e90ea4e0aaa,135240804,,2026-05
violent-crime,Force,"{'latitude': '53.790990', 'street': {'id': 2121263, 'name': 'On or near Springwell Street'}, 'longitude': '-1.563376'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",08cfd961b86b59db60ec695fbe2b07288a51bb1b18be7a24e0157c1f78a11674,135240795,,2026-05
violent-crime,Force,"{'latitude': '53.797086', 'street': {'id': 2123249, 'name': 'On or near Leeds City Bus Station'}, 'longitude': '-1.535303'}",,"{'category': 'Under investigation', 'date': '2026-05'}",766ec334d963c471c088b59f904cd6b0367f954539c28e62c10a5af363f57612,135240990,,2026-05
violent-crime,Force,"{'latitude': '53.800859', 'street': {'id': 2122019, 'name': 'On or near Leighton Place'}, 'longitude': '-1.553587'}",,"{'category': 'Unable to prosecute suspect', 'date': '2026-05'}",8394b5479519c6866a0f67fb55e3c797e88eea44366898db20f67cfb2e1c3a6e,135241860,,2026-05
violent-crime,Force,"{'latitude': '53.797086', 'street': {'id': 2123249, 'name': 'On or near Leeds City Bus Station'}, 'longitude': '-1.535303'}",,"{'category': 'Under investigation', 'date': '2026-05'}",1255ecefbf99f74ee12ce5ddbed00dfea36917719a8c37a5fcb8ca7fae8211b1,135242012,,2026-05
violent-crime,Force,"{'latitude': '53.807370', 'street': {'id': 2122613, 'name': 'On or near Well Close Rise'}, 'longitude': '-1.544908'}",,"{'category': 'Under investigation', 'date': '2026-05'}",1b66a2757b7cd1a9847dbff46511aa73636f721f2bffcd2b5d981ee006d0e9c0,135242184,,2026-05
violent-crime,Force,"{'latitude': '53.798230', 'street': {'id': 2123135, 'name': 'On or near Shopping Area'}, 'longitude': '-1.537628'}",,"{'category': 'Under investigation', 'date': '2026-05'}",dab9dd7692adb48461d527bfd006abc98e80454163207e641055cac26eb33fab,135242248,,2026-05
violent-crime,Force,"{'latitude': '53.798265', 'street': {'id': 2122581, 'name': 'On or near Albion Street'}, 'longitude': '-1.545097'}",,"{'category': 'Under investigation', 'date': '2026-05'}",fc52b43d46fc25454d607ce3821ae6e5079c06cf3ede20b456d04f563eb8ebe5,135242578,,2026-05
violent-crime,Force,"{'latitude': '53.801879', 'street': {'id': 2122444, 'name': 'On or near Nightclub'}, 'longitude': '-1.547518'}",,"{'category': 'Offender given a caution', 'date': '2026-05'}",7f6e4e2f8041b42211fda319750af94f3ac8c5d7699527efba96404a4168e11e,135242618,,2026-05
violent-crime,Force,"{'latitude': '53.810889', 'street': {'id': 2121165, 'name': 'On or near Royal Park Terrace'}, 'longitude': '-1.565690'}",,"{'category': 'Unable to prosecute suspect', 'date': '2026-05'}",693d589ceef2c703fb7afd46f77bce12a939a927efba341ca42e82469505eab7,135242681,,2026-05
violent-crime,Force,"{'latitude': '53.810902', 'street': {'id': 2121924, 'name': ""On or near St Mark's Street""}, 'longitude': '-1.554452'}",,"{'category': 'Under investigation', 'date': '2026-05'}",f321feeaa80a13050a276963142ed8389137e28c600c6e054bf16df334eee8ae,135242707,,2026-05
violent-crime,Force,"{'latitude': '53.804667', 'street': {'id': 2123015, 'name': 'On or near Lovell Park Gate'}, 'longitude': '-1.538529'}",,"{'category': 'Under investigation', 'date': '2026-05'}",d229d49109e772175f10943d064d775d96088601984640835bff7248a3bde623,135248849,,2026-05
violent-crime,Force,"{'latitude': '53.800047', 'street': {'id': 2122458, 'name': 'On or near Parking Area'}, 'longitude': '-1.545670'}",,"{'category': 'Under investigation', 'date': '2026-05'}",b7c8c90ba6a1119dbe0c27a909e028a95f3543812e17427ec989580733c25ad2,135248856,,2026-05
violent-crime,Force,"{'latitude': '53.813855', 'street': {'id': 2121834, 'name': 'On or near Holborn Gardens'}, 'longitude': '-1.555909'}",,"{'category': 'Unable to prosecute suspect', 'date': '2026-05'}",ab69c3447872207160e07edd80e558f61eb304164a6470a1e4741b7ab2894c67,135248888,,2026-05
violent-crime,Force,"{'latitude': '53.797993', 'street': {'id': 2122779, 'name': 'On or near Shopping Area'}, 'longitude': '-1.541897'}",,"{'category': 'Under investigation', 'date': '2026-05'}",c975eb89b79b8eb9e0f56b59c6336af447a50e547708bb16f6c0a7ebacea58b7,135234075,,2026-05
violent-crime,Force,"{'latitude': '53.807784', 'street': {'id': 2123046, 'name': 'On or near Oatland Gardens'}, 'longitude': '-1.537994'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",4cf83ab76f51ab718734c863b3ca2df4a7142c86de570b49d97d4fed62f39921,135234098,,2026-05
violent-crime,Force,"{'latitude': '53.794263', 'street': {'id': 2121745, 'name': 'On or near Riverside Way'}, 'longitude': '-1.556465'}",,"{'category': 'Under investigation', 'date': '2026-05'}",48af7143c13ba1c50351e44fd8b7ac94fd50664cf64c2982ab227a988c8646af,135234180,,2026-05
violent-crime,Force,"{'latitude': '53.798721', 'street': {'id': 2122329, 'name': 'On or near East Parade'}, 'longitude': '-1.549222'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",7fb2e3e806162ef60ab5f3000fb17501f3560edf4351a722a56d4eb5e3f487be,135234424,,2026-05
violent-crime,Force,"{'latitude': '53.796792', 'street': {'id': 2122033, 'name': 'On or near Britannia Street'}, 'longitude': '-1.552552'}",,"{'category': 'Local resolution', 'date': '2026-05'}",6dc1c85d28c96205b133ae089f05584cabcdb46c1bb48f513673119179fd0648,135234628,,2026-05
violent-crime,Force,"{'latitude': '53.802041', 'street': {'id': 2122717, 'name': 'On or near Parking Area'}, 'longitude': '-1.542885'}",,"{'category': 'Unable to prosecute suspect', 'date': '2026-05'}",c0c0f7aa69b018cc8c062de632d316a27b21a6ce66d7e2dac5bf0a1178ca15d2,135234686,,2026-05
violent-crime,Force,"{'latitude': '53.804002', 'street': {'id': 2123506, 'name': 'On or near Supermarket'}, 'longitude': '-1.531643'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",ea59b740a6e1641bc94c5818340fced8c7435363b4841a6e7af75884bfe7ae98,135235023,,2026-05
violent-crime,Force,"{'latitude': '53.798173', 'street': {'id': 2122916, 'name': 'On or near Sidney Street'}, 'longitude': '-1.539724'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",38574dfab003ef9ad29967ccf2a362057bb92d97702e98e7c60934a2dd5e8f0b,135235025,,2026-05
violent-crime,Force,"{'latitude': '53.802263', 'street': {'id': 2121983, 'name': 'On or near Inner Ring Road'}, 'longitude': '-1.554058'}",,"{'category': 'Under investigation', 'date': '2026-05'}",f3168ab2c3781a7af295ae74c2face05c91f1d78c029cdb58dc52b5ecfb9b3c4,135235092,,2026-05
violent-crime,Force,"{'latitude': '53.796033', 'street': {'id': 2122740, 'name': 'On or near Duncan Street'}, 'longitude': '-1.541964'}",,"{'category': 'Unable to prosecute suspect', 'date': '2026-05'}",009099e783ef0b4e440c295e7186f2f49462c67a95a6fcfca1ff1e0450237884,135235127,,2026-05
violent-crime,Force,"{'latitude': '53.796525', 'street': {'id': 2122853, 'name': 'On or near Central Road'}, 'longitude': '-1.541290'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",4ed915a91a240ca1a6190ddf2d1d45e7589c37f76ee34a716556e2f84fac2270,135235514,,2026-05
violent-crime,Force,"{'latitude': '53.798043', 'street': {'id': 2121012, 'name': 'On or near Holts Crest Way'}, 'longitude': '-1.567569'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",4b10a3332d1ee6924f90dfc9fa12cf9715f7591eff663dadbafda35908127d0a,135235521,,2026-05
violent-crime,Force,"{'latitude': '53.805034', 'street': {'id': 2120801, 'name': 'On or near Back Boundary Terrace'}, 'longitude': '-1.569547'}",,"{'category': 'Under investigation', 'date': '2026-05'}",c8073b35a3ab2c783035e8bc449520e7231a4cf1d4bccc566994583ba1db4c09,135235620,,2026-05
violent-crime,Force,"{'latitude': '53.803013', 'street': {'id': 2123988, 'name': 'On or near Lincoln Green Court'}, 'longitude': '-1.526977'}",,"{'category': 'Under investigation', 'date': '2026-05'}",1386a6413c7ee226a6b716d538eee4b8f94ed704bf22af8da39b4e7d2219c23e,135235888,,2026-05
violent-crime,Force,"{'latitude': '53.798896', 'street': {'id': 2122734, 'name': 'On or near Theatre/concert Hall'}, 'longitude': '-1.543208'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",bbfd76cd38530941f161615c91f35385c6a6701fbb77de66a847290198f5c40b,135235879,,2026-05
violent-crime,Force,"{'latitude': '53.794964', 'street': {'id': 2123128, 'name': 'On or near High Court Lane'}, 'longitude': '-1.537330'}",,"{'category': 'Under investigation', 'date': '2026-05'}",9123189acde9e40546edc6fa10baada9df332aab23186484a6678f9d302286c9,135235906,,2026-05
violent-crime,Force,"{'latitude': '53.806692', 'street': {'id': 2122915, 'name': 'On or near Oatland Court'}, 'longitude': '-1.539266'}",,"{'category': 'Under investigation', 'date': '2026-05'}",ab9298757c87cbec73caaa67889f3e564d39af05d883ddba9d991ea8f9c3239d,135235984,,2026-05
violent-crime,Force,"{'latitude': '53.802493', 'street': {'id': 2122582, 'name': 'On or near Merrion Way'}, 'longitude': '-1.543579'}",,"{'category': 'Under investigation', 'date': '2026-05'}",9f6ffe0e69559f1428741df76e07af3e0e279885f436ff951c921b9dad1f4c39,135236015,,2026-05
violent-crime,Force,"{'latitude': '53.796072', 'street': {'id': 2121035, 'name': 'On or near Castleton Close'}, 'longitude': '-1.566815'}",,"{'category': 'Under investigation', 'date': '2026-05'}",a22e76f6320214c4db14f5d83b8d4d860a9041a8c90877d36856dc396cab81a0,135236043,,2026-05
violent-crime,Force,"{'latitude': '53.804993', 'street': {'id': 2122967, 'name': 'On or near Lovell Park Road'}, 'longitude': '-1.539270'}",,"{'category': 'Unable to prosecute suspect', 'date': '2026-05'}",c7340af278a16022c581c3da3019d4eaafbeef82bee8376f1c377ade5d97b8be,135236069,,2026-05
violent-crime,Force,"{'latitude': '53.798043', 'street': {'id': 2121012, 'name': 'On or near Holts Crest Way'}, 'longitude': '-1.567569'}",,"{'category': 'Under investigation', 'date': '2026-05'}",9c72724d59b0ed9ba62df925b5cec6a95bf2e8d59edb53f4512a488f33e7d9d5,135236299,,2026-05
violent-crime,Force,"{'latitude': '53.810444', 'street': {'id': 2122283, 'name': 'On or near Devonshire Gardens'}, 'longitude': '-1.549795'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",ac82eeecd881bff1b50fb0acfe40befe86edc90e595cc55fb4d1afc9bb8f1b08,135236334,,2026-05
violent-crime,Force,"{'latitude': '53.794533', 'street': {'id': 2121289, 'name': 'On or near Graingers Way'}, 'longitude': '-1.563749'}",,"{'category': 'Under investigation', 'date': '2026-05'}",469e94538a7a19edfb7d77d8b9b636865388c58360c1bc4632791647c09dae18,135236424,,2026-05
violent-crime,Force,"{'latitude': '53.797762', 'street': {'id': 2123036, 'name': 'On or near George Street'}, 'longitude': '-1.537998'}",,"{'category': 'Under investigation', 'date': '2026-05'}",e582f05f6fa31c6d6e27e1df089c3b13ed3b88dd2a5482c0f3b44a89a68ee590,135236484,,2026-05
violent-crime,Force,"{'latitude': '53.796697', 'street': {'id': 2122478, 'name': 'On or near Lower Basinghall Street'}, 'longitude': '-1.546359'}",,"{'category': 'Under investigation', 'date': '2026-05'}",d98f8805cbf46dfa3112260e62475bf236e1e2d019c672a7198a701e106aea44,135236719,,2026-05
violent-crime,Force,"{'latitude': '53.800733', 'street': {'id': 2122158, 'name': 'On or near Oxford Row'}, 'longitude': '-1.551053'}",,"{'category': 'Unable to prosecute suspect', 'date': '2026-05'}",e529ab0b142defe19cd7578db5a173bea9f61aaf87d92a8b6273b5a7c8d2d497,135236789,,2026-05
violent-crime,Force,"{'latitude': '53.798173', 'street': {'id': 2122916, 'name': 'On or near Sidney Street'}, 'longitude': '-1.539724'}",,"{'category': 'Under investigation', 'date': '2026-05'}",a90b1d9f9090bdeaa2dd0d6d75d01c9a383a42ebc182a56478a4ef2418001fa5,135236803,,2026-05
violent-crime,Force,"{'latitude': '53.796033', 'street': {'id': 2122740, 'name': 'On or near Duncan Street'}, 'longitude': '-1.541964'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",476782222d2716c0c07720c343d64f9bbd06aa075e6294a1cd8afedcc23866ec,135236834,,2026-05
violent-crime,Force,"{'latitude': '53.804382', 'street': {'id': 2123129, 'name': 'On or near Lovell Park Close'}, 'longitude': '-1.537044'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",63d7f01261a57264e080387a1eedc0fc336effc7cbaf773f18f30e4a0f3aa54a,135236874,,2026-05
violent-crime,Force,"{'latitude': '53.797581', 'street': {'id': 2122574, 'name': 'On or near Shopping Area'}, 'longitude': '-1.544831'}",,"{'category': 'Under investigation', 'date': '2026-05'}",5afa1617b0ca7ee0a992cd865e2d8473e6f92f1d875bd69c78aa47bfdfec60d9,135236922,,2026-05
violent-crime,Force,"{'latitude': '53.795991', 'street': {'id': 2122892, 'name': 'On or near Shopping Area'}, 'longitude': '-1.540218'}",,"{'category': 'Under investigation', 'date': '2026-05'}",fba1b6d9f136e28302b9dc981774e475fe464d1d9a01eca988033bbc0999028c,135236982,,2026-05
violent-crime,Force,"{'latitude': '53.797144', 'street': {'id': 2123224, 'name': 'On or near Leeds Coach Station'}, 'longitude': '-1.536183'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",a22699e2a85492c138575943502eb57f5fe30551c25ac2c08a5d01ba49016b2c,135231373,,2026-05
violent-crime,Force,"{'latitude': '53.805993', 'street': {'id': 2121409, 'name': 'On or near Cross Kelso Road'}, 'longitude': '-1.561322'}",,"{'category': 'Under investigation', 'date': '2026-05'}",34014e2fc264f59a74ff0d5b6981917966fbb9351fa76a1dec24e3fd486c25fa,135249053,,2026-05
violent-crime,Force,"{'latitude': '53.795153', 'street': {'id': 2122806, 'name': 'On or near Nightclub'}, 'longitude': '-1.542125'}",,"{'category': 'Under investigation', 'date': '2026-05'}",d57ae8f3b3db3aa702b84c05565ee1a77a793c5d9eae1dd2d636f260cf71c2c5,135249107,,2026-05
violent-crime,Force,"{'latitude': '53.792724', 'street': {'id': 2122189, 'name': 'On or near Wharf Approach'}, 'longitude': '-1.551002'}",,"{'category': 'Under investigation', 'date': '2026-05'}",a85e499dab810dc7d8ad0ad3683467e3ea6ee489b4b9a9e10f549803bd9bef58,135249179,,2026-05
violent-crime,Force,"{'latitude': '53.800336', 'street': {'id': 2122021, 'name': 'On or near Police Station'}, 'longitude': '-1.553198'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",6c004f279590556d93f9ba011ba548b2d7e117234d81b64892a00952f059bab2,135249238,,2026-05
violent-crime,Force,"{'latitude': '53.794273', 'street': {'id': 2122619, 'name': 'On or near Parking Area'}, 'longitude': '-1.544761'}",,"{'category': 'Under investigation', 'date': '2026-05'}",d8af17d7b2cde318fde6c56a6886777c51e4c736bfb899ba8dcb711adf22ce11,135249247,,2026-05
violent-crime,Force,"{'latitude': '53.797550', 'street': {'id': 2123210, 'name': 'On or near Bus/coach Station'}, 'longitude': '-1.536202'}",,"{'category': 'Under investigation', 'date': '2026-05'}",511108122c33c83bc55875acd3b1455a8a43fa099aa64864c8e43849388e3d08,135249255,,2026-05
violent-crime,Force,"{'latitude': '53.801445', 'street': {'id': 2122062, 'name': 'On or near Hospital'}, 'longitude': '-1.551744'}",,"{'category': 'Under investigation', 'date': '2026-05'}",cf6dc4ba98a008a8faeb9e0dc8f3f37549af29529f535e63132864d1e82c4469,135249268,,2026-05
violent-crime,Force,"{'latitude': '53.801662', 'street': {'id': 2122766, 'name': 'On or near Wade Lane'}, 'longitude': '-1.542449'}",,"{'category': 'Unable to prosecute suspect', 'date': '2026-05'}",caeac36f233553605793e24739e78c94d7ca099e945c1f62d338fffa6c66b0de,135249284,,2026-05
violent-crime,Force,"{'latitude': '53.797144', 'street': {'id': 2123224, 'name': 'On or near Leeds Coach Station'}, 'longitude': '-1.536183'}",,"{'category': 'Under investigation', 'date': '2026-05'}",e6b27202e7d22861e79e85db3fe8b2c039e4b2c4c07935efea920b01123fa3e6,135249303,,2026-05
violent-crime,Force,"{'latitude': '53.801445', 'street': {'id': 2122062, 'name': 'On or near Hospital'}, 'longitude': '-1.551744'}",,"{'category': 'Under investigation', 'date': '2026-05'}",341e9693b1d5e5b15106152eda104964d37ef602fbdf570ebf5f9b01a5a2f1d7,135249304,,2026-05
violent-crime,Force,"{'latitude': '53.801445', 'street': {'id': 2122062, 'name': 'On or near Hospital'}, 'longitude': '-1.551744'}",,"{'category': 'Under investigation', 'date': '2026-05'}",3ac4a51073b8715cf21317deda394a1e7ff5f35df6db84f4d6211053dee4e2a9,135249315,,2026-05
violent-crime,Force,"{'latitude': '53.801753', 'street': {'id': 2121144, 'name': 'On or near Burley Access Road'}, 'longitude': '-1.564479'}",,"{'category': 'Under investigation', 'date': '2026-05'}",f2be39e65a6d016e9a90f0c4525775ab977bf6d2da904f425d9b50a0d752a199,135249338,,2026-05
violent-crime,Force,"{'latitude': '53.800733', 'street': {'id': 2122158, 'name': 'On or near Oxford Row'}, 'longitude': '-1.551053'}",,"{'category': 'Under investigation', 'date': '2026-05'}",583ee3e50b8bab8b1d68869bbaf1ef345d70a37af18317fe9ea13fcf8796a897,135249350,,2026-05
violent-crime,Force,"{'latitude': '53.806995', 'street': {'id': 2120800, 'name': 'On or near Kelsall Avenue'}, 'longitude': '-1.570225'}",,"{'category': 'Under investigation', 'date': '2026-05'}",9976a8f4e713bba04bf3a36f71cab3c2711e715c2d0884f1da83c769d1f435dc,135249500,,2026-05
violent-crime,Force,"{'latitude': '53.797144', 'street': {'id': 2123224, 'name': 'On or near Leeds Coach Station'}, 'longitude': '-1.536183'}",,"{'category': 'Under investigation', 'date': '2026-05'}",38dd0413f84da1a940c81342465454dc57fae0ab996ee202381400d7b1a486d0,135249532,,2026-05
violent-crime,Force,"{'latitude': '53.801432', 'street': {'id': 2122914, 'name': 'On or near Hartley Hill'}, 'longitude': '-1.538884'}",,"{'category': 'Under investigation', 'date': '2026-05'}",77f1bf1f1e2674b99680d571e75d5ad66f623ac61681a533e86553f6e475bf01,135249555,,2026-05
violent-crime,Force,"{'latitude': '53.810009', 'street': {'id': 2121147, 'name': 'On or near Hyde Park Road'}, 'longitude': '-1.565836'}",,"{'category': 'Under investigation', 'date': '2026-05'}",fc6ec5151aa0dab11bc31383154af920a04fca78b2fe9fed1bf0d8d5b9cf494d,135249596,,2026-05
violent-crime,Force,"{'latitude': '53.813204', 'street': {'id': 2123060, 'name': 'On or near Raby Street'}, 'longitude': '-1.538071'}",,"{'category': 'Under investigation', 'date': '2026-05'}",eb498ee23a88199b1c6dd8b621f1ae199f744f94f9e49b9c6097ba52cfa66473,135249717,,2026-05
violent-crime,Force,"{'latitude': '53.810889', 'street': {'id': 2121165, 'name': 'On or near Royal Park Terrace'}, 'longitude': '-1.565690'}",,"{'category': 'Under investigation', 'date': '2026-05'}",cb143907c5543eb21f77b3a044fa35d00656e0813e8c9186061b1ed1a5419c92,135249741,,2026-05
violent-crime,Force,"{'latitude': '53.808804', 'street': {'id': 2122354, 'name': 'On or near Back Blenheim Avenue'}, 'longitude': '-1.548765'}",,"{'category': 'Unable to prosecute suspect', 'date': '2026-05'}",9d33528f34d69f02f263beaacb36a2bc00cb5f12b02eb6f87f18eb3a16f1aebe,135249743,,2026-05
violent-crime,Force,"{'latitude': '53.796294', 'street': {'id': 2123523, 'name': 'On or near Brussels Street'}, 'longitude': '-1.532609'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",73c4788346339ca38e522ae5fabdc271209cb455c7911ffe9bf8893883710af5,135249752,,2026-05
violent-crime,Force,"{'latitude': '53.796001', 'street': {'id': 2123343, 'name': 'On or near Duke Street'}, 'longitude': '-1.533508'}",,"{'category': 'Under investigation', 'date': '2026-05'}",f11d9c844248e35697f5d5d37e3c692ea2147c244b4c8c430f4155c2d9b45954,135249791,,2026-05
violent-crime,Force,"{'latitude': '53.802323', 'street': {'id': 2121993, 'name': 'On or near Blundell Street'}, 'longitude': '-1.553268'}",,"{'category': 'Under investigation', 'date': '2026-05'}",8fecd04d9bdd5b4ed90af7353ef3b176c7aca8e5a66ea7a61ec63e8009747eb2,135249819,,2026-05
violent-crime,Force,"{'latitude': '53.801445', 'street': {'id': 2122062, 'name': 'On or near Hospital'}, 'longitude': '-1.551744'}",,"{'category': 'Under investigation', 'date': '2026-05'}",86156e5f383db3910cacc4f8112ef863d07e3cccd36321d0e673f3709eb362d7,135249891,,2026-05
violent-crime,Force,"{'latitude': '53.802323', 'street': {'id': 2121993, 'name': 'On or near Blundell Street'}, 'longitude': '-1.553268'}",,"{'category': 'Under investigation', 'date': '2026-05'}",965fcc63a02ce6ddad1e4c87ea405c070cdf2df4dc562feb76ce9e2c1201185e,135249908,,2026-05
violent-crime,Force,"{'latitude': '53.795751', 'street': {'id': 2122822, 'name': 'On or near Nightclub'}, 'longitude': '-1.541949'}",,"{'category': 'Under investigation', 'date': '2026-05'}",d0fc86ac18b045f49de4ad5d85512b3737b65cf2c426e41e16591fa247e9a3f2,135250021,,2026-05
violent-crime,Force,"{'latitude': '53.799588', 'street': {'id': 2122899, 'name': 'On or near Harrison Street'}, 'longitude': '-1.540619'}",,"{'category': 'Unable to prosecute suspect', 'date': '2026-05'}",71771ad272f03b120a817820d0581a0a420e149d84a8bb78e80f8115ebecc35e,135250038,,2026-05
violent-crime,Force,"{'latitude': '53.798605', 'street': {'id': 2123462, 'name': 'On or near Parking Area'}, 'longitude': '-1.532993'}",,"{'category': 'Under investigation', 'date': '2026-05'}",8d9cfbd4eea8b1b6bef385a22bd015459d206a3da4373cc31a2c66456ab5feea,135250134,,2026-05
violent-crime,Force,"{'latitude': '53.796294', 'street': {'id': 2123523, 'name': 'On or near Brussels Street'}, 'longitude': '-1.532609'}",,"{'category': 'Under investigation', 'date': '2026-05'}",8d93fc9d6196d121325544f3770e9bd53e8eebdfcdcb68d89b98e030e081e030,135250223,,2026-05
violent-crime,Force,"{'latitude': '53.797864', 'street': {'id': 2122514, 'name': 'On or near Parking Area'}, 'longitude': '-1.545800'}",,"{'category': 'Under investigation', 'date': '2026-05'}",5a2080682ecda80f7773b0c7ec3a1ae91f533183008bca6d0f608776060514a8,135250232,,2026-05
violent-crime,Force,"{'latitude': '53.805450', 'street': {'id': 2123109, 'name': 'On or near Lovell Park View'}, 'longitude': '-1.536486'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2026-05'}",c8ea7c34e9b40de12a1ceb1e644fd727c8f1b0388f415ea05a08b1aae6f7c103,135250399,,2026-05
violent-crime,Force,"{'latitude': '53.796033', 'street': {'id': 2122740, 'name': 'On or near Duncan Street'}, 'longitude': '-1.541964'}",,"{'category': 'Under investigation', 'date': '2026-05'}",aa1d650e4c6d8656c5605d68b2d032513ed730a246e4602d4402ca861c976a34,135250533,,2026-05
violent-crime,Force,"{'latitude': '53.796105', 'street': {'id': 2123473, 'name': 'On or near Brick Street'}, 'longitude': '-1.532535'}",,"{'category': 'Under investigation', 'date': '2026-05'}",613398a803c58a225d6de824e523d5357567528540ac418db550cd5322fb6bc5,135250676,,2026-05
